OBJECTID,DruhNehody,HlavniPricina,Zavineni,Datum,Den,DenNoc,Alkohol,Usmrceno,Tezce,Lehce,StavPovrchu,Pocasi,SpecifikaceMista,DruhVozidla,Smyk,Skoda,X,Y,x,y
2793,Jiný druh nehody,Nesprávný způsob jízdy,Řidičem motorového vozidla,7/30/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.5677766850001,49.2154460960001,1844316.4641508777,6311497.47020301
2794,Srážka s tramvají,Nedání přednosti v jizdě,Řidičem motorového vozidla,8/14/2018,Úterý,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.6152476840001,49.1960501290001,1849600.9115870039,6308192.707262039
2796,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem nemotorového vozidla,8/14/2018,Úterý,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Jízdní kolo,Ne,5000,16.6152476840001,49.1960501290001,1849600.9115870039,6308192.707262039
2797,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,8/15/2018,Středa,Den,Ne,0,1,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,40000,16.5436106880001,49.1937350060001,1841626.3176703248,6307798.333866394
2798,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,8/15/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,10000,16.5690886800001,49.20502959,1844462.5147661988,6309722.50282607
2801,Srážka s tramvají,Nedání přednosti v jizdě,Řidičem motorového vozidla,8/15/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,150000,16.61442269,49.2015504070001,1849509.0736750134,6309129.735097838
2802,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem nemotorového vozidla,8/15/2018,Středa,Den,Ne,0,1,0,"Suchý, neznečištěný",Neztížené,Žádné,Jízdní kolo,Ne,0,16.7187816840001,49.2159031240001,1861126.2637467976,6311575.356109157
2806,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,8/17/2018,Pátek,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,10000,16.6280550600001,49.217908949,1851026.6221617234,6311917.193786264
2807,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,8/17/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,"Most, nadjezd, podjezd, tunel",Osobní automobil,Ne,10000,16.5978986850001,49.228461714,1847669.6298525534,6313715.8507258035
2808,Srážka s tramvají,Nedání přednosti v jizdě,Řidičem motorového vozidla,8/17/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,150000,16.6158606810001,49.2016754210001,1849669.1501009036,6309151.033704911
2809,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,8/17/2018,Pátek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.5966416840001,49.2295797640001,1847529.701141307,6313906.438300914
2810,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,8/17/2018,Pátek,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Motocykl,Ne,30000,16.601593684,49.2227694520001,1848080.9552597092,6312745.590318722
2811,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,8/17/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,"Most, nadjezd, podjezd, tunel",Nákladní automobil,Ne,20000,16.5679096800001,49.1975092000001,1844331.2690865558,6308441.264568928
2812,Srážka s lesní zvěří,Nezaviněná řidičem,"Lesní zvěří, domácim zvířetem",8/17/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,80000,16.653949681,49.209861828,1853909.198185724,6310545.8672445305
2813,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,8/17/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.5810126810001,49.211247891,1845789.8884857385,6310782.053195075
2815,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,8/18/2018,Sobota,Noc,Ne,0,1,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,10000,16.6136926830001,49.1914878900001,1849427.8096675023,6307415.562885255
2816,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,8/18/2018,Sobota,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,30000,16.596908688,49.2246785360001,1847559.4238906228,6313070.986041853
2817,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,8/18/2018,Sobota,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,10000,16.5878440270001,49.2100742540001,1846550.3504438926,6310582.06433024
2819,Srážka s chodcem,Nezaviněná řidičem,Chodcem,8/19/2018,Neděle,Noc,Pod vlivem alkoholu,0,0,1,"Suchý, neznečištěný",Neztížené,Zastávka MHD,Autobus,Ne,0,16.6127316870001,49.1916609020001,1849320.8320821277,6307445.032919168
2825,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,8/20/2018,Pondělí,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,15000,16.632080677,49.2118299190001,1851474.7517962886,6310881.233082809
2828,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,8/20/2018,Pondělí,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,0,16.5548126800001,49.222047419,1842873.3177156346,6312622.525961428
2829,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,8/20/2018,Pondělí,Den,Ne,0,0,2,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,20000,16.5996496880001,49.226403616,1847864.5506148888,6313365.0298326835
2830,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,8/20/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6089786860001,49.192045921,1848903.0499218602,6307510.615578059
2831,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,8/20/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6260116870001,49.191722908,1850799.1549198634,6307455.594748761
2836,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,8/21/2018,Úterý,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.6980456800001,49.213946026,1858817.9423404287,6311241.83597857
2838,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,8/22/2018,Středa,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.585628684,49.228746727,1846303.739589195,6313764.434848695
2839,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,8/22/2018,Středa,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.615791686,49.190924861,1849661.4696126312,6307319.659940413
2842,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,8/22/2018,Středa,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.6050336810001,49.1953980980001,1848463.8939740842,6308081.634112863
2843,"Srážka s vozidlem zaparkovaným, odstaveným",Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,8/22/2018,Středa,Noc,Pod vlivem alkoholu,0,1,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Motocykl,Ne,40000,16.607911685,49.199958327,1848784.2719138619,6308858.497494963
